_id,poolsId,salinity,acidity,oxygen,temperature,isArchived,createdAt,updatedAt,__v
664860569da912f2c0316d65,663992dcb0c4e66c68a4c7d1,7.240094662,7.453121185,4,34.1875,False,2024-05-18 08:01:26.501,2024-05-18 08:01:26.503,0
664860739da912f2c0316d77,66485c5b9da912f2c0316c5c,6.122028828,8.710553169,4,34.25,False,2024-05-18 08:01:55.213,2024-05-18 08:01:55.213,0
664860919da912f2c0316d7f,663992dcb0c4e66c68a4c7d1,7.96544075,7.444042206,6,34.375,False,2024-05-18 08:02:25.979,2024-05-18 08:02:25.979,0
664860ad9da912f2c0316d83,66485c5b9da912f2c0316c5c,6.113444328,8.728710175,4,34.25,False,2024-05-18 08:02:53.147,2024-05-18 08:02:53.147,0
664860ce9da912f2c0316dc0,663992dcb0c4e66c68a4c7d1,7.274429798,7.421344757,6,34.5625,False,2024-05-18 08:03:26.397,2024-05-18 08:03:26.397,0
664860e99da912f2c0316ddc,66485c5b9da912f2c0316c5c,6.115590096,8.751407623,7,34.25,False,2024-05-18 08:03:53.505,2024-05-18 08:03:53.505,0
6648610e9da912f2c0316de8,663992dcb0c4e66c68a4c7d1,7.557701111,7.425884247,4,34.5625,False,2024-05-18 08:04:30.942,2024-05-18 08:04:30.942,0
664861259da912f2c0316dec,66485c5b9da912f2c0316c5c,6.107005596,8.769565582,7,34.25,False,2024-05-18 08:04:53.323,2024-05-18 08:04:53.323,0
664861489da912f2c0316e10,663992dcb0c4e66c68a4c7d1,7.504050732,7.412265778,7,34.5625,False,2024-05-18 08:05:28.065,2024-05-18 08:05:28.065,0
664861629da912f2c0316e14,66485c5b9da912f2c0316c5c,5.993268967,8.774105072,7,34.25,False,2024-05-18 08:05:54.788,2024-05-18 08:05:54.788,0
664861899da912f2c0316e18,663992dcb0c4e66c68a4c7d1,8.220815659,7.425884247,5,34.5625,False,2024-05-18 08:06:33.352,2024-05-18 08:06:33.352,0
664861a19da912f2c0316e1c,66485c5b9da912f2c0316c5c,5.958930969,8.774105072,7,34.1875,False,2024-05-18 08:06:57.796,2024-05-18 08:06:57.796,0
664861bd9da912f2c0316e20,663992dcb0c4e66c68a4c7d1,7.984755516,7.430423737,6,34.625,False,2024-05-18 08:07:25.739,2024-05-18 08:07:25.739,0
664861d99da912f2c0316e24,66485c5b9da912f2c0316c5c,5.873090744,8.765026093,5,34.1875,False,2024-05-18 08:07:53.402,2024-05-18 08:07:53.402,0
664861f99da912f2c0316e28,663992dcb0c4e66c68a4c7d1,8.126391411,7.444042206,4,34.625,False,2024-05-18 08:08:25.937,2024-05-18 08:08:25.937,0
664862159da912f2c0316e2c,66485c5b9da912f2c0316c5c,5.849485397,8.765026093,4,34.1875,False,2024-05-18 08:08:53.592,2024-05-18 08:08:53.592,0
664862369da912f2c0316e30,663992dcb0c4e66c68a4c7d1,8.15858078,7.439502716,4,34.5625,False,2024-05-18 08:09:26.073,2024-05-18 08:09:26.073,0
664862519da912f2c0316e34,66485c5b9da912f2c0316c5c,6.145634651,8.774105072,5,34.1875,False,2024-05-18 08:09:53.869,2024-05-18 08:09:53.869,0
664862739da912f2c0316e38,663992dcb0c4e66c68a4c7d1,7.396750927,7.434963226,7,25.25,False,2024-05-18 08:10:27.665,2024-05-18 08:10:27.665,0
6648628f9da912f2c0316e3c,66485c5b9da912f2c0316c5c,6.287270069,8.783184052,6,34.125,False,2024-05-18 08:10:55.188,2024-05-18 08:10:55.188,0
664862b09da912f2c0316e40,663992dcb0c4e66c68a4c7d1,8.617825508,2.30218792,5,34.5625,False,2024-05-18 08:11:28.212,2024-05-18 08:11:28.212,0
664862c99da912f2c0316e44,66485c5b9da912f2c0316c5c,6.325899124,8.787723541,6,34.125,False,2024-05-18 08:11:53.765,2024-05-18 08:11:53.765,0
664862ea9da912f2c0316e48,663992dcb0c4e66c68a4c7d1,7.765864372,7.412265778,5,34.5625,False,2024-05-18 08:12:26.230,2024-05-18 08:12:26.230,0
66486336ea473cd0faa1c465,663992dcb0c4e66c68a4c7d1,8.677914619,7.444042206,7,34.5625,False,2024-05-18 08:13:42.172,2024-05-18 08:13:42.172,0
66486361ea473cd0faa1c46a,663992dcb0c4e66c68a4c7d1,8.729418755,7.439502716,7,34.5,False,2024-05-18 08:14:25.662,2024-05-18 08:14:25.662,0
66486397ea473cd0faa1c46e,66485c5b9da912f2c0316c5c,6.493285656,8.787723541,4,34.0625,False,2024-05-18 08:15:19.936,2024-05-18 08:15:19.936,0
664863a7ea473cd0faa1c472,663992dcb0c4e66c68a4c7d1,8.48906517,7.439502716,6,34.4375,False,2024-05-18 08:15:35.120,2024-05-18 08:15:35.120,0
664863daea473cd0faa1c476,663992dcb0c4e66c68a4c7d1,8.510525703,7.439502716,4,25.25,False,2024-05-18 08:16:26.728,2024-05-18 08:16:26.728,0
66486415ea473cd0faa1c47a,663992dcb0c4e66c68a4c7d1,9.555628777,2.30218792,6,34.5,False,2024-05-18 08:17:25.652,2024-05-18 08:17:25.652,0
6648644fea473cd0faa1c47e,66485c5b9da912f2c0316c5c,6.969698906,0.817783058,4,34.0,False,2024-05-18 08:18:23.998,2024-05-18 08:18:23.998,0
66486452ea473cd0faa1c482,663992dcb0c4e66c68a4c7d1,7.851704597,8.542593002,5,34.4375,False,2024-05-18 08:18:26.244,2024-05-18 08:18:26.244,0
6648648eea473cd0faa1c486,663992dcb0c4e66c68a4c7d1,8.253005028,8.683316231,5,25.25,False,2024-05-18 08:19:26.214,2024-05-18 08:19:26.214,0
664864ccea473cd0faa1c48a,663992dcb0c4e66c68a4c7d1,9.278794289,2.306727409,6,34.375,False,2024-05-18 08:20:28.555,2024-05-18 08:20:28.555,0
664864e2ea473cd0faa1c48e,66485c5b9da912f2c0316c5c,6.431050777,8.792263031,4,34.0,False,2024-05-18 08:20:50.008,2024-05-18 08:20:50.008,0
66486504ea473cd0faa1c492,66485c5b9da912f2c0316c5c,6.776558876,8.787723541,4,33.875,False,2024-05-18 08:21:24.002,2024-05-18 08:21:24.002,0
66486508ea473cd0faa1c496,663992dcb0c4e66c68a4c7d1,7.982610226,8.765026093,7,34.375,False,2024-05-18 08:21:28.741,2024-05-18 08:21:28.741,0
6648653cea473cd0faa1c49a,66485c5b9da912f2c0316c5c,6.710031033,8.796802521,7,33.875,False,2024-05-18 08:22:20.126,2024-05-18 08:22:20.126,0
6648654aea473cd0faa1c49e,663992dcb0c4e66c68a4c7d1,8.019090652,8.751407623,6,34.3125,False,2024-05-18 08:22:34.195,2024-05-18 08:22:34.195,0
66486590ea473cd0faa1c4a2,663992dcb0c4e66c68a4c7d1,7.688609123,8.769565582,7,25.25,False,2024-05-18 08:23:44.330,2024-05-18 08:23:44.330,0
66486599ea473cd0faa1c4a6,66485c5b9da912f2c0316c5c,6.673550129,8.792263031,5,33.875,False,2024-05-18 08:23:53.250,2024-05-18 08:23:53.250,0
664865c6ea473cd0faa1c4aa,66485c5b9da912f2c0316c5c,6.73363924,8.792263031,4,33.875,False,2024-05-18 08:24:38.193,2024-05-18 08:24:38.193,0
664865c6ea473cd0faa1c4ae,663992dcb0c4e66c68a4c7d1,9.300254822,2.29764843,6,34.3125,False,2024-05-18 08:24:38.901,2024-05-18 08:24:38.901,0
664865f8ea473cd0faa1c4b2,663992dcb0c4e66c68a4c7d1,7.892478943,8.81042099,4,34.3125,False,2024-05-18 08:25:28.522,2024-05-18 08:25:28.522,0
664865fbea473cd0faa1c4b6,66485c5b9da912f2c0316c5c,6.703594685,8.787723541,4,33.8125,False,2024-05-18 08:25:31.390,2024-05-18 08:25:31.390,0
66486635ea473cd0faa1c4ba,663992dcb0c4e66c68a4c7d1,8.35172081,8.796802521,4,34.3125,False,2024-05-18 08:26:29.176,2024-05-18 08:26:29.176,0
66486637ea473cd0faa1c4be,66485c5b9da912f2c0316c5c,6.716469765,8.783184052,5,33.8125,False,2024-05-18 08:26:31.724,2024-05-18 08:26:31.724,0
6648666eea473cd0faa1c4c2,663992dcb0c4e66c68a4c7d1,7.918230057,8.787723541,5,34.25,False,2024-05-18 08:27:26.500,2024-05-18 08:27:26.500,0
66486673ea473cd0faa1c4c6,66485c5b9da912f2c0316c5c,6.699300766,8.787723541,7,33.75,False,2024-05-18 08:27:31.079,2024-05-18 08:27:31.079,0
664866aaea473cd0faa1c4ca,663992dcb0c4e66c68a4c7d1,8.066304207,8.765026093,4,34.1875,False,2024-05-18 08:28:26.233,2024-05-18 08:28:26.233,0
664866baea473cd0faa1c4ce,66485c5b9da912f2c0316c5c,6.725054741,8.778644562,7,33.75,False,2024-05-18 08:28:42.305,2024-05-18 08:28:42.305,0
664866e6ea473cd0faa1c4d2,663992dcb0c4e66c68a4c7d1,7.984755516,8.778644562,4,34.25,False,2024-05-18 08:29:26.002,2024-05-18 08:29:26.003,0
664866f5ea473cd0faa1c4d6,66485c5b9da912f2c0316c5c,6.677841187,8.778644562,6,33.75,False,2024-05-18 08:29:41.436,2024-05-18 08:29:41.436,0
66486722ea473cd0faa1c4da,663992dcb0c4e66c68a4c7d1,8.452584267,8.787723541,4,34.1875,False,2024-05-18 08:30:26.893,2024-05-18 08:30:26.893,0
6648672cea473cd0faa1c4de,66485c5b9da912f2c0316c5c,6.619900227,8.774105072,4,33.75,False,2024-05-18 08:30:36.091,2024-05-18 08:30:36.091,0
6648675dea473cd0faa1c4e2,663992dcb0c4e66c68a4c7d1,8.325969696,8.792263031,4,34.1875,False,2024-05-18 08:31:25.942,2024-05-18 08:31:25.942,0
66486769ea473cd0faa1c4e6,66485c5b9da912f2c0316c5c,6.587709904,8.783184052,7,33.75,False,2024-05-18 08:31:37.330,2024-05-18 08:31:37.330,0
664867a1ea473cd0faa1c515,66485c5b9da912f2c0316c5c,6.495430946,8.774105072,4,33.6875,False,2024-05-18 08:32:33.938,2024-05-18 08:32:33.938,0
664867a7ea473cd0faa1c519,663992dcb0c4e66c68a4c7d1,8.167165756,8.80134201,5,34.0,False,2024-05-18 08:32:39.100,2024-05-18 08:32:39.100,0
664867dbea473cd0faa1c51d,66485c5b9da912f2c0316c5c,6.446074486,8.774105072,4,33.6875,False,2024-05-18 08:33:31.063,2024-05-18 08:33:31.063,0
664867deea473cd0faa1c521,663992dcb0c4e66c68a4c7d1,8.862469673,8.8058815,6,34.25,False,2024-05-18 08:33:34.420,2024-05-18 08:33:34.420,0
66486815ea473cd0faa1c545,663992dcb0c4e66c68a4c7d1,8.52340126,8.80134201,5,33.625,False,2024-05-18 08:34:29.787,2024-05-18 08:34:29.787,0
66486817ea473cd0faa1c549,66485c5b9da912f2c0316c5c,6.437489986,8.778644562,6,33.6875,False,2024-05-18 08:34:31.117,2024-05-18 08:34:31.117,0
6648684dea473cd0faa1c54d,663992dcb0c4e66c68a4c7d1,8.373181343,8.8058815,7,34.125,False,2024-05-18 08:35:25.657,2024-05-18 08:35:25.658,0
66486889ea473cd0faa1c551,663992dcb0c4e66c68a4c7d1,8.441854477,8.796802521,5,34.125,False,2024-05-18 08:36:25.531,2024-05-18 08:36:25.531,0
664868c9ea473cd0faa1c555,663992dcb0c4e66c68a4c7d1,8.276611328,8.783184052,7,25.25,False,2024-05-18 08:37:29.228,2024-05-18 08:37:29.228,0
664868e5ea473cd0faa1c559,66485c5b9da912f2c0316c5c,6.549080849,8.778644562,4,33.6875,False,2024-05-18 08:37:57.310,2024-05-18 08:37:57.310,0
66486901ea473cd0faa1c55d,663992dcb0c4e66c68a4c7d1,9.69297123,2.306727409,5,34.125,False,2024-05-18 08:38:25.557,2024-05-18 08:38:25.557,0
66486920ea473cd0faa1c561,66485c5b9da912f2c0316c5c,6.330190182,8.774105072,7,33.6875,False,2024-05-18 08:38:56.934,2024-05-18 08:38:56.934,0
6648693dea473cd0faa1c565,663992dcb0c4e66c68a4c7d1,8.10278511,8.769565582,7,34.125,False,2024-05-18 08:39:25.740,2024-05-18 08:39:25.740,0
6648695cea473cd0faa1c569,66485c5b9da912f2c0316c5c,6.267955303,8.774105072,5,33.6875,False,2024-05-18 08:39:56.907,2024-05-18 08:39:56.907,0
66486979ea473cd0faa1c56d,663992dcb0c4e66c68a4c7d1,8.083471298,8.774105072,7,25.25,False,2024-05-18 08:40:25.586,2024-05-18 08:40:25.586,0
6648699dea473cd0faa1c571,66485c5b9da912f2c0316c5c,6.28083086,8.774105072,6,33.6875,False,2024-05-18 08:41:01.987,2024-05-18 08:41:01.987,0
664869b8ea473cd0faa1c575,663992dcb0c4e66c68a4c7d1,9.909719467,2.29310894,5,34.125,False,2024-05-18 08:41:28.850,2024-05-18 08:41:28.850,0
664869d5ea473cd0faa1c579,66485c5b9da912f2c0316c5c,6.291561127,8.769565582,4,33.625,False,2024-05-18 08:41:57.302,2024-05-18 08:41:57.302,0
664869f1ea473cd0faa1c57d,663992dcb0c4e66c68a4c7d1,7.995485306,8.751407623,4,25.25,False,2024-05-18 08:42:25.615,2024-05-18 08:42:25.615,0
66486a13ea473cd0faa1c581,66485c5b9da912f2c0316c5c,6.377400875,8.769565582,4,33.625,False,2024-05-18 08:42:59.598,2024-05-18 08:42:59.598,0
66615daa7091fe7f7250d893,66615cdf7091fe7f7250d829,44.34658051,7.811738968,5,34.63,False,2024-06-06 06:56:42.043,2024-06-06 06:56:42.043,0
66615de67091fe7f7250d8b6,66615cdf7091fe7f7250d829,43.05683517,7.675554752,7,34.63,False,2024-06-06 06:57:42.457,2024-06-06 06:57:42.457,0
66615e227091fe7f7250d8ba,66615cdf7091fe7f7250d829,42.02460861,7.689173222,6,34.63,False,2024-06-06 06:58:42.568,2024-06-06 06:58:42.568,0
66615e5d7091fe7f7250d8be,66615cdf7091fe7f7250d829,43.32722855,4.697666168,5,34.63,False,2024-06-06 06:59:41.766,2024-06-06 06:59:41.766,0
66615e997091fe7f7250d8c2,66615cdf7091fe7f7250d829,43.76072311,4.629574299,4,34.63,False,2024-06-06 07:00:41.852,2024-06-06 07:00:41.852,0
66615ed67091fe7f7250d8c6,66615cdf7091fe7f7250d829,43.28645706,4.61595583,4,34.63,False,2024-06-06 07:01:42.200,2024-06-06 07:01:42.200,0
66615f127091fe7f7250d8ca,66615cdf7091fe7f7250d829,42.79502106,4.60233736,4,34.63,False,2024-06-06 07:02:42.105,2024-06-06 07:02:42.105,0
66615fa57091fe7f7250d8cf,66615cdf7091fe7f7250d829,42.58471298,4.620495319,5,34.63,False,2024-06-06 07:05:09.292,2024-06-06 07:05:09.292,0
66615fe37091fe7f7250d8d3,66615cdf7091fe7f7250d829,42.50101852,4.60687685,7,34.63,False,2024-06-06 07:06:11.952,2024-06-06 07:06:11.952,0
6661601d7091fe7f7250d8d7,66615cdf7091fe7f7250d829,43.41521454,7.630160332,6,34.63,False,2024-06-06 07:07:09.438,2024-06-06 07:07:09.438,0
666160597091fe7f7250d8db,66615cdf7091fe7f7250d829,41.88082504,7.675554752,5,34.63,False,2024-06-06 07:08:09.416,2024-06-06 07:08:09.416,0
666160eb7091fe7f7250d8df,66615cdf7091fe7f7250d829,43.04824829,7.689173222,5,34.63,False,2024-06-06 07:10:35.582,2024-06-06 07:10:35.582,0
6661612a7091fe7f7250d8e3,66615cdf7091fe7f7250d829,43.14696503,7.689173222,7,34.63,False,2024-06-06 07:11:38.645,2024-06-06 07:11:38.645,0
666161967091fe7f7250d8e7,66615cdf7091fe7f7250d829,43.12335968,7.102791786,5,34.63,False,2024-06-06 07:13:26.751,2024-06-06 07:13:26.751,0
666161dd89ce706ae9597ed6,66615cdf7091fe7f7250d829,42.58471298,7.102791786,7,34.63,False,2024-06-06 07:14:37.145,2024-06-06 07:14:37.145,0
6661620e89ce706ae9597eda,66615cdf7091fe7f7250d829,43.50749588,4.138521671,6,34.63,False,2024-06-06 07:15:26.507,2024-06-06 07:15:26.507,0
6661624a89ce706ae9597ede,66615cdf7091fe7f7250d829,41.86795044,4.025034904,5,34.63,False,2024-06-06 07:16:26.555,2024-06-06 07:16:26.555,0
6661628689ce706ae9597ee2,66615cdf7091fe7f7250d829,43.37229538,4.020495415,4,34.63,False,2024-06-06 07:17:26.887,2024-06-06 07:17:26.887,0
666162c289ce706ae9597ee6,66615cdf7091fe7f7250d829,42.7928772,4.011416435,4,34.63,False,2024-06-06 07:18:26.532,2024-06-06 07:18:26.532,0
666162fe89ce706ae9597eea,66615cdf7091fe7f7250d829,37.25405121,4.025034904,4,34.63,False,2024-06-06 07:19:26.782,2024-06-06 07:19:26.782,0
6661633a89ce706ae9597eee,66615cdf7091fe7f7250d829,35.94284439,4.015955925,4,34.63,False,2024-06-06 07:20:26.520,2024-06-06 07:20:26.520,0
6661637689ce706ae9597ef2,66615cdf7091fe7f7250d829,44.15129471,1.408704162,4,34.63,False,2024-06-06 07:21:26.651,2024-06-06 07:21:26.651,0
666163b289ce706ae9597ef6,66615cdf7091fe7f7250d829,43.29504013,0.782258034,7,34.63,False,2024-06-06 07:22:26.562,2024-06-06 07:22:26.562,0
6661702109473546e2fe4f3d,66615cdf7091fe7f7250d829,44.15558624,7.484106541,5,34.63,False,2024-06-06 08:15:29.622,2024-06-06 08:15:29.622,0
6661705d09473546e2fe4f42,66615cdf7091fe7f7250d829,43.96030045,7.49318552,7,34.63,False,2024-06-06 08:16:29.471,2024-06-06 08:16:29.471,0
6661709309473546e2fe4f46,66615cdf7091fe7f7250d829,44.34658051,4.438126087,6,34.63,False,2024-06-06 08:17:23.611,2024-06-06 08:17:23.611,0
666170d209473546e2fe4f4a,66615cdf7091fe7f7250d829,43.98390579,4.33825779,5,34.63,False,2024-06-06 08:18:26.240,2024-06-06 08:18:26.240,0
6661712f09473546e2fe4f4e,66615cdf7091fe7f7250d829,43.68132019,3.929178715,5,34.63,False,2024-06-06 08:19:59.613,2024-06-06 08:19:59.613,0
6661716e09473546e2fe4f52,66615cdf7091fe7f7250d829,44.34658051,3.933718204,7,34.63,False,2024-06-06 08:21:02.793,2024-06-06 08:21:02.793,0
666171a809473546e2fe4f56,66615cdf7091fe7f7250d829,41.82503128,3.938257694,6,34.63,False,2024-06-06 08:22:00.267,2024-06-06 08:22:00.267,0
666171e409473546e2fe4f5a,66615cdf7091fe7f7250d829,32.56289291,3.929178715,5,34.63,False,2024-06-06 08:23:00.112,2024-06-06 08:23:00.112,0
6661721f09473546e2fe4f5e,66615cdf7091fe7f7250d829,43.87016678,8.85449791,4,34.63,False,2024-06-06 08:23:59.533,2024-06-06 08:23:59.533,0
6661725b09473546e2fe4f62,66615cdf7091fe7f7250d829,38.78629303,7.124961853,4,34.63,False,2024-06-06 08:24:59.535,2024-06-06 08:24:59.535,0
6661729a09473546e2fe4f66,66615cdf7091fe7f7250d829,42.87871552,7.093185425,4,34.63,False,2024-06-06 08:26:02.567,2024-06-06 08:26:02.567,0
666172d309473546e2fe4f6a,66615cdf7091fe7f7250d829,36.42998505,7.047790527,4,34.63,False,2024-06-06 08:26:59.555,2024-06-06 08:26:59.555,0
6661730f09473546e2fe4f6e,66615cdf7091fe7f7250d829,44.34658051,7.129501343,4,34.63,False,2024-06-06 08:27:59.635,2024-06-06 08:27:59.635,0
66617b1a09473546e2fe4fdf,66615cdf7091fe7f7250d829,40.38721085,7.230687141,5,25.25,False,2024-06-06 09:02:18.209,2024-06-06 09:02:18.209,0
66617b5709473546e2fe4fe3,66615cdf7091fe7f7250d829,41.5138588,9.032855034,7,25.25,False,2024-06-06 09:03:19.009,2024-06-06 09:03:19.009,0
66617b9209473546e2fe4fe7,66615cdf7091fe7f7250d829,39.59748077,9.550354004,6,25.25,False,2024-06-06 09:04:18.753,2024-06-06 09:04:18.753,0
66617ca909473546e2fe4feb,66615cdf7091fe7f7250d829,27.53696251,10.58535194,5,25.25,False,2024-06-06 09:08:57.053,2024-06-06 09:08:57.053,0
66617ce309473546e2fe4fef,66615cdf7091fe7f7250d829,28.89752579,10.26304913,7,25.25,False,2024-06-06 09:09:55.881,2024-06-06 09:09:55.881,0
66617d2709473546e2fe4ff3,66615cdf7091fe7f7250d829,29.19152832,8.796802521,6,25.25,False,2024-06-06 09:11:03.494,2024-06-06 09:11:03.494,0
66617d5a09473546e2fe4ff7,66615cdf7091fe7f7250d829,31.47701836,9.477722168,5,25.25,False,2024-06-06 09:11:54.732,2024-06-06 09:11:54.732,0
66617d9609473546e2fe4ffb,66615cdf7091fe7f7250d829,31.42551422,9.123643875,4,25.25,False,2024-06-06 09:12:54.995,2024-06-06 09:12:54.995,0
6661acc2bc98130f45b756e7,66615cdf7091fe7f7250d829,29.28809738,7.648318291,5,25.25,False,2024-06-06 12:34:10.190,2024-06-06 12:34:10.191,0
6661acf5bc98130f45b756eb,66615cdf7091fe7f7250d829,37.04374313,10.00430012,7,25.25,False,2024-06-06 12:35:01.594,2024-06-06 12:35:01.594,0
6661ad32bc98130f45b756ef,66615cdf7091fe7f7250d829,34.03934097,10.61712742,6,25.25,False,2024-06-06 12:36:02.445,2024-06-06 12:36:02.445,0
6661ad6cbc98130f45b756f3,66615cdf7091fe7f7250d829,36.29693222,10.23581314,5,25.25,False,2024-06-06 12:37:00.552,2024-06-06 12:37:00.552,0
6661adaabc98130f45b756f7,66615cdf7091fe7f7250d829,31.72166252,10.31298351,4,25.25,False,2024-06-06 12:38:02.863,2024-06-06 12:38:02.863,0
6661ade9bc98130f45b756fb,66615cdf7091fe7f7250d829,43.31435394,6.667793751,4,25.25,False,2024-06-06 12:39:05.114,2024-06-06 12:39:05.114,0
6661ae21bc98130f45b756ff,66615cdf7091fe7f7250d829,40.13398361,4.447995663,4,25.25,False,2024-06-06 12:40:01.223,2024-06-06 12:40:01.223,0
6661ae5ebc98130f45b75703,66615cdf7091fe7f7250d829,36.34199905,4.366285324,4,25.25,False,2024-06-06 12:41:02.075,2024-06-06 12:41:02.075,0
6661ae98bc98130f45b75707,66615cdf7091fe7f7250d829,38.48156357,4.357206345,4,25.25,False,2024-06-06 12:42:00.637,2024-06-06 12:42:00.637,0
6661aee4bc98130f45b7570b,66615cdf7091fe7f7250d829,36.33556366,7.239766121,7,25.25,False,2024-06-06 12:43:16.121,2024-06-06 12:43:16.121,0
6661af12bc98130f45b7570f,66615cdf7091fe7f7250d829,36.51797104,7.484897137,7,25.25,False,2024-06-06 12:44:02.142,2024-06-06 12:44:02.142,0
6661af4dbc98130f45b75713,66615cdf7091fe7f7250d829,35.82910538,7.503055096,7,25.25,False,2024-06-06 12:45:01.734,2024-06-06 12:45:01.734,0
6661af88bc98130f45b75717,66615cdf7091fe7f7250d829,37.0115509,7.357792377,7,25.25,False,2024-06-06 12:46:00.667,2024-06-06 12:46:00.667,0
6661afc4bc98130f45b7571b,66615cdf7091fe7f7250d829,43.25426483,6.409044266,5,25.25,False,2024-06-06 12:47:00.662,2024-06-06 12:47:00.662,0
66640762583b4a188d9038d1,663992dcb0c4e66c68a4c7d1,0.0,6.203977585,7,32.375,False,2024-06-08 07:25:22.186,2024-06-08 07:25:22.186,0
6664079f583b4a188d9038db,663992dcb0c4e66c68a4c7d1,0.0,6.362859249,6,32.375,False,2024-06-08 07:26:23.156,2024-06-08 07:26:23.156,0
666407d9583b4a188d9038e5,663992dcb0c4e66c68a4c7d1,0.0,6.417332649,5,32.3125,False,2024-06-08 07:27:21.650,2024-06-08 07:27:21.650,0
66640817583b4a188d9038ef,663992dcb0c4e66c68a4c7d1,0.0,6.499042988,4,32.3125,False,2024-06-08 07:28:23.355,2024-06-08 07:28:23.355,0
66640854583b4a188d9038f3,663992dcb0c4e66c68a4c7d1,0.0,6.553516388,4,32.25,False,2024-06-08 07:29:24.037,2024-06-08 07:29:24.037,0
6664088e583b4a188d9038f7,663992dcb0c4e66c68a4c7d1,0.0,6.603450775,4,32.25,False,2024-06-08 07:30:22.856,2024-06-08 07:30:22.856,0
666408ca583b4a188d9038fe,663992dcb0c4e66c68a4c7d1,0.0,6.648845196,4,32.1875,False,2024-06-08 07:31:22.150,2024-06-08 07:31:22.150,0
66640906583b4a188d903902,663992dcb0c4e66c68a4c7d1,0.0,6.667003155,4,32.1875,False,2024-06-08 07:32:22.642,2024-06-08 07:32:22.642,0
66640942583b4a188d903906,663992dcb0c4e66c68a4c7d1,0.0,6.698779583,7,32.1875,False,2024-06-08 07:33:22.248,2024-06-08 07:33:22.248,0
6664097d583b4a188d90390a,663992dcb0c4e66c68a4c7d1,0.0,6.726016045,7,32.125,False,2024-06-08 07:34:21.913,2024-06-08 07:34:21.913,0
666409ba583b4a188d90390e,663992dcb0c4e66c68a4c7d1,0.0,6.753252983,7,32.125,False,2024-06-08 07:35:22.128,2024-06-08 07:35:22.128,0
666409f6583b4a188d903912,663992dcb0c4e66c68a4c7d1,0.0,6.775950432,7,32.125,False,2024-06-08 07:36:22.300,2024-06-08 07:36:22.300,0
66640a31583b4a188d903916,663992dcb0c4e66c68a4c7d1,0.0,6.789568901,5,32.0625,False,2024-06-08 07:37:21.753,2024-06-08 07:37:21.753,0
66640a78b0286afb99e8d06f,663992dcb0c4e66c68a4c7d1,0.0,6.798647404,4,32.0625,False,2024-06-08 07:38:32.145,2024-06-08 07:38:32.145,0
66640aa9b0286afb99e8d077,663992dcb0c4e66c68a4c7d1,0.0,6.812265873,5,32.0625,False,2024-06-08 07:39:21.986,2024-06-08 07:39:21.986,0
66640ae6b0286afb99e8d07b,663992dcb0c4e66c68a4c7d1,0.0,6.839502811,6,32.0625,False,2024-06-08 07:40:22.723,2024-06-08 07:40:22.723,0
66640b22b0286afb99e8d07f,663992dcb0c4e66c68a4c7d1,0.0,6.853121281,6,31.1875,False,2024-06-08 07:41:22.237,2024-06-08 07:41:22.237,0
66640b5db0286afb99e8d083,663992dcb0c4e66c68a4c7d1,0.0,6.86673975,5,31.125,False,2024-06-08 07:42:21.956,2024-06-08 07:42:21.956,0
66640b9ab0286afb99e8d08a,663992dcb0c4e66c68a4c7d1,0.0,6.889436722,4,31.125,False,2024-06-08 07:43:22.179,2024-06-08 07:43:22.179,0
66640bd6b0286afb99e8d08e,663992dcb0c4e66c68a4c7d1,0.0,6.889436722,5,31.0,False,2024-06-08 07:44:22.972,2024-06-08 07:44:22.972,0
66640c13b0286afb99e8d092,663992dcb0c4e66c68a4c7d1,0.0,6.893976212,7,30.9375,False,2024-06-08 07:45:23.359,2024-06-08 07:45:23.359,0
66640c4db0286afb99e8d096,663992dcb0c4e66c68a4c7d1,0.0,6.912134171,4,31.0,False,2024-06-08 07:46:21.870,2024-06-08 07:46:21.870,0
66640c8bb0286afb99e8d09a,663992dcb0c4e66c68a4c7d1,0.0,6.92575264,4,30.9375,False,2024-06-08 07:47:23.956,2024-06-08 07:47:23.956,0
66640cc6b0286afb99e8d09e,663992dcb0c4e66c68a4c7d1,0.0,6.934831619,4,30.9375,False,2024-06-08 07:48:22.153,2024-06-08 07:48:22.153,0
66640d01b0286afb99e8d0a2,663992dcb0c4e66c68a4c7d1,0.0,6.934831619,7,30.875,False,2024-06-08 07:49:21.876,2024-06-08 07:49:21.876,0
66640d3db0286afb99e8d0a6,663992dcb0c4e66c68a4c7d1,0.0,6.939371109,5,30.9375,False,2024-06-08 07:50:21.479,2024-06-08 07:50:21.479,0
66640d7ab0286afb99e8d0aa,663992dcb0c4e66c68a4c7d1,0.0,6.943910599,4,30.875,False,2024-06-08 07:51:22.313,2024-06-08 07:51:22.313,0
66640db5b0286afb99e8d0ae,663992dcb0c4e66c68a4c7d1,0.0,6.957529068,4,30.875,False,2024-06-08 07:52:21.785,2024-06-08 07:52:21.785,0
66640df2b0286afb99e8d0b2,663992dcb0c4e66c68a4c7d1,0.0,6.952989578,5,30.875,False,2024-06-08 07:53:22.202,2024-06-08 07:53:22.203,0
66640e2db0286afb99e8d0b6,663992dcb0c4e66c68a4c7d1,0.0,6.966607571,7,30.875,False,2024-06-08 07:54:21.817,2024-06-08 07:54:21.817,0
